score,at,content,app_name,appVersion,cleaned_content,sentiment
5,11/11/2024 10:33,Sampai saat ini buat saya aplikasi ini ok. Paling tidak bisa cek keberadaan bus.,TJ: Transjakarta,2.1.4,sampai saat ini buat saya aplikasi ini ok. paling tidak bisa cek keberadaan bus.,positive
4,11/11/2024 9:38,Beli tiket cepat kadaluarsa sedangkan untuk tap out jadi ga bisa,TJ: Transjakarta,2.1.5,beli tiket cepat kadaluarsa sedangkan untuk tap out jadi tidak bisa,positive
1,11/11/2024 3:42,Update doang tapi masih tolol aplikasinya. Gabisa liat detail pas buka rute koridor bus,TJ: Transjakarta,2.1.5,update doang tapi masih tolol aplikasinya. tidak bisa lihat detail pas buka rute koridor bus,negative
5,11/10/2024 21:48,Sangat membantu,TJ: Transjakarta,2.1.4,sangat membantu,positive
3,11/10/2024 21:39,"Masih kurang akurat, dimohon untuk di perbaiki kemabli",TJ: Transjakarta,2.1.4,"masih kurang akurat, dimohon untuk di perbaiki kemabli",neutral
4,11/10/2024 9:30,Lumayan membantu buat org luar Jkt kalo mau nyoba naik busway,TJ: Transjakarta,2.1.4,lumayan membantu buat orang luar jakarta kalau mau mencoba naik busway,positive
1,11/10/2024 7:33,"Dikit2 apdet sambil gaada perbaikan, tracking jelek, bagusan via gmaps, QR sering eror lama loadingnya ga ke detect, Mohon Diperbaiki",TJ: Transjakarta,2.1.5,"dikit2 apdet sambil tidak ada perbaikan, tracking jelek, bagusan via gmaps, qr sering error lama loadingnya tidak ke detect, mohon diperbaiki",negative
5,11/10/2024 5:53,Ok dahh..,TJ: Transjakarta,2.1.4,ok dah.,positive
5,11/4/2024 14:24,aplikasi ini cukup bagus saya menggunakan aplikasi ini untuk memantau rute bus yang ada jadi kita bisa tahu kapan bus akan tiba,TJ: Transjakarta,2.1.4,aplikasi ini cukup bagus saya menggunakan aplikasi ini untuk memantau rute bus yang ada jadi kita bisa tahu kapan bus akan tiba,positive
1,11/3/2024 13:51,kurang update kadang tj yang mau kita naiki tidak ada di dalam petanya,TJ: Transjakarta,2.1.4,kurang update kadang tj yang mau kita naiki tidak ada di dalam petanya,negative
1,11/3/2024 6:38,Koq error terus sich. Susah nich mau naik tj,TJ: Transjakarta,2.1.4,kok error terus sih. susah nih mau naik tj,negative
1,11/1/2024 12:45,Aplikasi busuk. Gw telat kantor perkara out doang kaga bisa. QR invalid Mulu udh operatornya kaga ada lagi di halte Duren Tiga. Udah aplikasi lemot ampun dah. Kirain mempermudah di era jaman digital malah menyusahkan. Ga guna sumpah aplikasi beginian.,TJ: Transjakarta,2.1.4,aplikasi busuk. gue telat kantor perkara out doang tidak bisa. qr invalid mulu sudah operatornya tidak ada lagi di halte duren tiga. sudah aplikasi lemot ampun deh. mengira mempermudah di era jaman digital malah menyusahkan. tidak guna sumpah aplikasi beginian.,negative
1,10/31/2024 15:33,Pelayanan buruk masa mesin buat isi saldo ga bisa pada rusak KNPA ga segara di perbaikan palah pengalaman pertama langsung di kasih beginan ahhh,TJ: Transjakarta,2.1.4,pelayanan buruk masa mesin buat isi saldo tidak bisa pada rusak kenapa tidak segara di perbaikan palah pengalaman pertama langsung di kasih beginan ah,negative
1,10/31/2024 14:58,Lemot banget,TJ: Transjakarta,2.1.4,lemot banget,negative
5,10/31/2024 12:01,"Mau sungkem sama yg buat aplikasi, jadi bisa mantau rute 9D. Soalnya 9D nya ini bis nya sedikit jadi nunggunya lamaaaaa bgt ??",TJ: Transjakarta,2.1.4,"mau sungkem sama yang buat aplikasi, jadi bisa mantau rute 9d. soalnya 9d nya ini bis nya sedikit jadi nunggunya lama banget wajah menangis keras",positive
5,10/29/2024 12:52,Sangat bermanfaat dan memuaskan...,TJ: Transjakarta,2.1.4,sangat bermanfaat dan memuaskan.,positive
1,10/29/2024 10:37,"transportasi terrepot , mending krl lebih mudah bisa beli via gojek. Transjakarta mesin d halte sering error, beli cuma bisa lewat apk ini dan cuma bisa bayar pake astrapay, ribet banget bkin males naik Tj bye !",TJ: Transjakarta,2.1.4,"transportasi terrepot , mending krl lebih mudah bisa beli via gojek. transjakarta mesin di halte sering error, beli cuma bisa lewat aplikasi ini dan cuma bisa bayar pakai astrapay, ribet banget bikin malas naik tj bye !",negative
3,10/26/2024 6:54,ini MCOIN knpa gk bsa dicairkan?,TJ: Transjakarta,2.1.4,ini mcoin kenapa tidak bisa dicairkan?,neutral
1,10/25/2024 4:41,Bagaimana cara sih... Cara mencari tujuan yang kita inginkan dari tempat lokasi saat ini gimana sih bingung nih cara ny???,TJ: Transjakarta,2.1.4,bagaimana cara sih. cara mencari tujuan yang kita inginkan dari tempat lokasi saat ini bagaimana sih bingung nih cara nya?,negative
5,10/24/2024 23:04,Sangat bagus,TJ: Transjakarta,,sangat bagus,positive
5,10/24/2024 12:39,Aplikasi nya sudah bagus... Memudahkan pengguna transjakarta.... Untuk update selanjutnya... Saya sarankan tambahkan fitur SATELIT di maps nya... Seperti hal nya di apk gmaps... Lebih memudahkan pengguna dalam melihat detail arah seperti bangunan.. Dan tempat.... Saya harap dapat di tambahkan.. Terimakasih,TJ: Transjakarta,2.1.4,aplikasi nya sudah bagus. memudahkan pengguna transjakarta. untuk update selanjutnya. saya sarankan tambahkan fitur satelit di maps nya. seperti hal nya di aplikasi gmaps. lebih memudahkan pengguna dalam melihat detail arah seperti bangunan. dan tempat. saya harap dapat di tambahkan. terimakasih,positive
1,10/24/2024 12:31,Ga jelas banget,TJ: Transjakarta,2.1.4,tidak jelas banget,negative
5,10/24/2024 7:21,"Sebagai pengguna transportasi umum, saya sangat terbantu dengan adanya aplikasi ini karena bisa cek rute dan keberadaan bus ??",TJ: Transjakarta,,"sebagai pengguna transportasi umum, saya sangat terbantu dengan adanya aplikasi ini karena bisa cek rute dan keberadaan bus wajah tersenyum",positive
5,10/24/2024 6:27,"aplikasi yang membantu pengguna untuk memudahkan dalam menaiki transportasi umum busway, bisa lacak dimana busway yang kita tuju, dan bisa melacak halte busway terdekat yang biasa di naiki, harga tetap sama dan pembayaran lebih mudah dan lengkap jadi ga perlu khawatir kalo kartu ketinggalan",TJ: Transjakarta,,"aplikasi yang membantu pengguna untuk memudahkan dalam menaiki transportasi umum busway, bisa lacak dimana busway yang kita tuju, dan bisa melacak halte busway terdekat yang biasa di naiki, harga tetap sama dan pembayaran lebih mudah dan lengkap jadi tidak perlu khawatir kalau kartu ketinggalan",positive
3,10/23/2024 15:59,perbaharui aplikasi mulu tiap mau pake.,TJ: Transjakarta,2.1.4,perbaharui aplikasi mulu tiap mau pakai.,neutral
5,10/23/2024 15:49,Sangat Menganggumkan.,TJ: Transjakarta,2.1.4,sangat menganggumkan.,positive
5,10/23/2024 15:43,Memudahkan pembelian tiket bus,TJ: Transjakarta,,memudahkan pembelian tiket bus,positive
1,10/23/2024 11:36,Loading terosss sampe kiamat 2x juga ga bakal kelar,TJ: Transjakarta,,loading teros sampai kiamat 2x juga tidak bakal kelar,negative
5,10/23/2024 8:45,"naik bus jadi gampang pakai aplikasi ini , fiturnya lengkap , sesuai navigasi dan rutenya , merencanakan bepergian dengan bus jadi lebih gampangb",TJ: Transjakarta,,"naik bus jadi gampang pakai aplikasi ini , fiturnya lengkap , sesuai navigasi dan rutenya , merencanakan bepergian dengan bus jadi lebih gampangb",positive
5,10/23/2024 8:23,"Sekarang mau jalan jalan pakai bus jadi gampang buat rencanainnya pakai aplikasi ini , bisa liat rutenya juga , navigasinya sesuai , jadi lebih aman dan efesien waktu",TJ: Transjakarta,,"sekarang mau jalan jalan pakai bus jadi gampang buat rencanainnya pakai aplikasi ini , bisa lihat rutenya juga , navigasinya sesuai , jadi lebih aman dan efesien waktu",positive
5,10/23/2024 6:34,Akh setiap hari kerja pulang pergi di Jakarta sangat terbantu dengan ada nya aplikasi ini,TJ: Transjakarta,2.1.4,akh setiap hari kerja pulang pergi di jakarta sangat terbantu dengan ada nya aplikasi ini,positive
1,10/22/2024 10:24,"Sudah beli tiket tapi tidak bisa di gunakan di halte transparan, barcode hanya bisa di gunakan di halte yang besar, hangus deh 1 tiket",TJ: Transjakarta,2.1.4,"sudah beli tiket tapi tidak bisa di gunakan di halte transparan, barcode hanya bisa di gunakan di halte yang besar, hangus deh 1 tiket",negative
5,10/22/2024 9:55,"Aplikasi nya beneran ngebantu banget buat ngeliat rute dan kapan bus akan sampai, jadi lebih nyaman naik Transjakarta tanpa takut nyasar lagi karna ada apk ini kerennn dahh ????",TJ: Transjakarta,2.1.4,"aplikasi nya benaran membantu banget buat melihat rute dan kapan bus akan sampai, jadi lebih nyaman naik transjakarta tanpa takut nyasar lagi karena ada aplikasi ini keren dah jempol ke atas warna kulit cerah-sedang",positive
5,10/22/2024 6:11,Aplikasi ini sangat membantu sekali buat aku orgnya yg pelupa dan pengen sat set . Keren transjakarta,TJ: Transjakarta,2.1.4,aplikasi ini sangat membantu sekali buat aku orgnya yang pelupa dan ingin sat set . keren transjakarta,positive
1,10/22/2024 1:35,Tolong di perbaiki dalam bus orange yang dimana sangat lama menunggu jadi terlambat dalam melakukan segala aktifitas biasakan on time .,TJ: Transjakarta,,tolong di perbaiki dalam bus orange yang dimana sangat lama menunggu jadi terlambat dalam melakukan segala aktifitas biasakan on time .,negative
5,10/21/2024 15:27,"Aplikasinya benar"" membantu memudahkan saya dalam merencanakan perjalanan. Antarmukanya yang user-friendly dan informasi real-time tentang jadwal bus sangat membantu. Fitur pelacakan bus nya juga membuat saya lebih tenang saat menunggu. Terimakasih Transjakarta untuk pengalaman yg lebih baik",TJ: Transjakarta,2.1.4,"aplikasinya benar"" membantu memudahkan saya dalam merencanakan perjalanan. antarmukanya yang user-friendly dan informasi real-time tentang jadwal bus sangat membantu. fitur pelacakan bus nya juga membuat saya lebih tenang saat menunggu. terimakasih transjakarta untuk pengalaman yang lebih baik",positive
5,10/21/2024 11:14,"Mantap gan, nemu aplikasi yang memudahkan kita naik Transjakarta, gaperlu takut nyasar, disini fiturnya sudah lengkap????",TJ: Transjakarta,2.1.4,"mantap gan, nemu aplikasi yang memudahkan kita naik transjakarta, gaperlu takut nyasar, disini fiturnya sudah lengkap oke nilai seratus",positive
5,10/20/2024 17:16,"Keren bisa liat rute dan jadwal transjakarta, bisa tracking bus kapan jadwalnya datang. Sangat berguna bgt sih untuk pengguna transjakarta ini. Fiturnya juga ga ribet, satset",TJ: Transjakarta,2.1.4,"keren bisa lihat rute dan jadwal transjakarta, bisa tracking bus kapan jadwalnya datang. sangat berguna banget sih untuk pengguna transjakarta ini. fiturnya juga tidak ribet, satset",positive
5,10/20/2024 16:43,"Aku tim transportasi umum, setelah pake apk ini ga pusing deh kalo ketinggalan kartu ?? sama aman banget aplikasinyaa",TJ: Transjakarta,2.1.4,"aku tim transportasi umum, setelah pakai aplikasi ini tidak pusing deh kalau ketinggalan kartu wajah memeluk sama aman banget aplikasinya",positive
5,10/20/2024 13:18,Sekarang gak perlu khawatir kalau mau kemana-mana. Sudah ada aplikasi transjakarta ini sangat membantu untuk rute jalan,TJ: Transjakarta,2.1.4,sekarang tidak perlu khawatir kalau mau kemana-mana. sudah ada aplikasi transjakarta ini sangat membantu untuk rute jalan,positive
4,10/20/2024 13:03,penukaran point moter belum bisa di tukarkan,TJ: Transjakarta,2.1.4,penukaran point moter belum bisa di tukarkan,positive
5,10/20/2024 10:34,"aplikasinya sangat membantu sekali , memudahkan saat mau naik transjakarta dan juga pas cari halte terdekat dari posisi kita. ?",TJ: Transjakarta,2.1.4,"aplikasinya sangat membantu sekali , memudahkan saat mau naik transjakarta dan juga pas cari halte terdekat dari posisi kita. ?",positive
5,10/20/2024 6:28,"enak nih aplikasinya mempermudah lihat jalur TJ, keren ????",TJ: Transjakarta,2.1.4,"enak nih aplikasinya mempermudah lihat jalur tj, keren wajah gembira dengan mata bahagia jempol ke atas",positive
5,10/20/2024 4:42,"Ketersediaan Layanan Dengan frekuensi bus yang tinggi, penumpang tidak perlu menunggu lama, sehingga dapat merencanakan perjalanan dengan lebih baik. Secara keseluruhan, Transjakarta merupakan alternatif transportasi yang andal dan efisien untuk warga Jakarta.",TJ: Transjakarta,,"ketersediaan layanan dengan frekuensi bus yang tinggi, penumpang tidak perlu menunggu lama, sehingga dapat merencanakan perjalanan dengan lebih baik. secara keseluruhan, transjakarta merupakan alternatif transportasi yang andal dan efisien untuk warga jakarta.",positive
5,10/20/2024 4:23,"Apk nya ga berat,,Sangat membantu untuk mengetahui rute perjalanan,pembayaran nya pun mudah.",TJ: Transjakarta,2.1.4,"aplikasi nya tidak berat,sangat membantu untuk mengetahui rute perjalanan,pembayaran nya pun mudah.",positive
5,10/20/2024 3:50,Apk nya sangat membantu banget deh udah gak perlu tanya soal rute lagi bisa di lihat di apk nya. Bagus ngebantu banget buat aku,TJ: Transjakarta,2.1.4,aplikasi nya sangat membantu banget deh sudah tidak perlu tanya soal rute lagi bisa di lihat di aplikasi nya. bagus membantu banget buat aku,positive
5,10/20/2024 3:38,"Semenjak ada aplikasi ini jadi lebih mudah deh buat naik transjakarta. Bisa cek rute , bisa tau harga ke lokasi tujuan juga . Keren dehh . ????",TJ: Transjakarta,,"semenjak ada aplikasi ini jadi lebih mudah deh buat naik transjakarta. bisa cek rute , bisa tau harga ke lokasi tujuan juga . keren deh . jempol ke atas jempol ke atas",positive
5,10/20/2024 3:37,Sekarang kemana2 jadi mudah karna sekarang ada si tije ini apalagi sekarang ada appnya jadi lebih gampang deh hihi????,TJ: Transjakarta,2.1.4,sekarang kemana2 jadi mudah karena sekarang ada sih transjakarta ini apalagi sekarang ada appnya jadi lebih gampang deh hihi wajah gembira dengan mata bahagia wajah tersenyum dengan 3 hati,positive
1,10/18/2024 16:29,Tolong lah rute Monas pulogadung kalo malam di tambah lagi bisnya Masa rute blok m- kota lewat nyampe 4 kali Kalideres-monas 2 kali lewat Monas pulogadung blm juga lewat,TJ: Transjakarta,,tolong lah rute monas pulogadung kalau malam di tambah lagi bisnya masa rute blok sama- kota lewat sampai 4 kali kalideres-monas 2 kali lewat monas pulogadung belum juga lewat,negative
1,10/18/2024 6:49,"MAU DAFTAR MALAH GA BISA ""SERVER ERROR""",TJ: Transjakarta,2.1.4,"mau daftar malah tidak bisa ""server error""",negative
5,10/18/2024 4:54,Dengan ada nya aplikasi ini kebantu sekali dengan melihat rute dan melalui aplikasi ini membantu kita untuk berpergian,TJ: Transjakarta,,dengan ada nya aplikasi ini kebantu sekali dengan melihat rute dan melalui aplikasi ini membantu kita untuk berpergian,positive
5,10/18/2024 4:54,"Aplikasi sangat membantu saya , semua berfungsi normal . Bisa memantayjuga keberadaan bis TJ nya . Fasilitas sangat nyaman ,benar"" wort it.",TJ: Transjakarta,,"aplikasi sangat membantu saya , semua berfungsi normal . bisa memantayjuga keberadaan bis tj nya . fasilitas sangat nyaman ,benar"" wort itu.",positive
5,10/18/2024 1:26,pelayanan baik bangett puas sama pelayanan nya,TJ: Transjakarta,2.1.4,pelayanan baik banget puas sama pelayanan nya,positive
1,10/17/2024 0:34,Tolong di tingkatkan apk ini supaya bisa dibuka untuk offline pada saat lihat tiket,TJ: Transjakarta,2.1.4,tolong di tingkatkan aplikasi ini supaya bisa dibuka untuk offline pada saat lihat tiket,negative
1,10/17/2024 0:24,"Aplikasi bodoh, masa beli tiket pagi 2 ribu pas mau tap out jam 7 udah kedaluwarsa qr nya. Sattttt",TJ: Transjakarta,2.1.4,"aplikasi bodoh, masa beli tiket pagi 2 ribu pas mau tap out jam 7 sudah kedaluwarsa qr nya. sat",negative
2,10/16/2024 8:04,Apk nya kebanyakan update,TJ: Transjakarta,1.43.2608,aplikasi nya kebanyakan update,negative
1,10/16/2024 6:44,"Niat gk sih bikin aplikasi,,,ganguan sistem mulu tiap mo beli tiket",TJ: Transjakarta,2.1.4,"niat tidak sih bikin aplikasi,ganguan sistem mulu tiap mau beli tiket",negative
1,10/15/2024 23:04,"DRIVER 5M GAJE, pas tutup pintu, 5 anak SMA dikasi masuk, GW KELAS 8 GA DIKASIH, sumpah dah, gaguna",TJ: Transjakarta,2.1.4,"driver 5m tidak jelas, pas tutup pintu, 5 anak sama dikasi masuk, gue kelas 8 tidak dikasih, sumpah deh, gaguna",negative
5,10/15/2024 21:02,Bagus,TJ: Transjakarta,2.1.4,bagus,positive
5,10/15/2024 5:06,"enak nih buat anak baru perantau, bisa aman jalan ke kota kota tanpa takut kesasar, naik transjakarta bisa mantau semua rute halte jam bis, sistem yg dipakai mudah",TJ: Transjakarta,2.1.4,"enak nih buat anak baru perantau, bisa aman jalan ke kota kota tanpa takut kesasar, naik transjakarta bisa mantau semua rute halte jam bis, sistem yang dipakai mudah",positive
5,10/15/2024 2:22,Aplikasi sangat bagus dan memudahkan bagi para pengguna lain,TJ: Transjakarta,2.1.4,aplikasi sangat bagus dan memudahkan bagi para pengguna lain,positive
5,10/15/2024 2:11,Aplikasi bermanfaat dan mudah.,TJ: Transjakarta,,aplikasi bermanfaat dan mudah.,positive
5,10/15/2024 1:32,"sangat membantu, mudah di fahami sama mudah di pake nya tampilan nya easy to use",TJ: Transjakarta,2.1.4,"sangat membantu, mudah di fahami sama mudah di pakai nya tampilan nya easy tapi use",positive
5,10/15/2024 1:31,App ya mudah di gunakan dan memudahkan kita untuk naik bis nya dan simpel langsung beli di appnya jadi tertib.,TJ: Transjakarta,,ap ya mudah di gunakan dan memudahkan kita untuk naik bis nya dan simpel langsung beli di appnya jadi tertib.,positive
2,10/15/2024 0:24,Mesin di halte banyak yg tidak respon sehingga antrian jd rame,TJ: Transjakarta,2.1.4,mesin di halte banyak yang tidak respon sehingga antrian jadi rame,negative
5,10/14/2024 6:27,"Aku sebagai mahasiswa baru ini cocok bgtt dahh pake aplikasi ini, apalagi baru² banget naik TJ jadi mempermudah akuu biar ga bingung rute dan untuk pembayarannya, thanks TJ",TJ: Transjakarta,2.1.4,"aku sebagai mahasiswa baru ini cocok banget dah pakai aplikasi ini, apalagi baru² banget naik tj jadi mempermudah aku biar tidak bingung rute dan untuk pembayarannya, thanks tj",positive
