score,at,content,app_name,appVersion,sentiment
5,11/13/2025 7:22,"pakai aplikasi Transjakarta lebih mudah untuk merencanakan perjalanan, Informasi rute dan jadwal busnya lengkap banget, tampilannya juga user friendly",TJ: Transjakarta,2.9.3,positive
3,11/13/2025 5:42,"kenapa anak usia balita yg tinggi 90 hrs byr sih??seharusnya di bwh 7 thn di gratiskan lah sm aja kyk lansia.. pas usia sekolah ya tarif disesuaikan kyk jaman dl naik angkot tarif anak sekolah beda dgn tarif umum, naik jaklingko aja gratis yg armadanya lbh bny.",TJ: Transjakarta,2.9.3,neutral
5,11/13/2025 4:50,mantap,TJ: Transjakarta,2.9.3,positive
1,11/13/2025 2:20,aplikasi tolol daftar aja susah,TJ: Transjakarta,,negative
2,11/12/2025 18:03,"Yth direksi pelaksana operasional Transjakarta atau busway KHUSUS nya AMARI atau busway malam hari, untuk waktu keberangkatan dari halte asal. dan menuju agar di pastikan jadwal nya, karena saya sebagai pekerja yang pulang larut malam mengandalkan tarnsportasi murah dan aman seperti busway AMARI sangat kecewa dengan waktu yg tidak pasti keberangkatan dari halte awal terkadang selisih 5 atau 10 menit sudah berangakat dan saya harus menunggu selama kurang lebih 1 jam di halte untuk tiba bus.",TJ: Transjakarta,2.9.3,negative
1,11/12/2025 12:12,kenapa tibatiba aplikasinya tidak bisa digunakan? padahal sangat membantu.. tolonglah di perbaiki,TJ: Transjakarta,2.9.3,negative
1,11/12/2025 11:20,"aplikasi eror, invalid refresh token",TJ: Transjakarta,2.9.3,negative
1,11/12/2025 11:07,selalu eror aplikasi tidak bisa di buka,TJ: Transjakarta,,negative
3,11/12/2025 10:49,"Kalau mendung dan hujan, gak bisa tracking bus Non BRT. Jaringan harap diperbagus dong",TJ: Transjakarta,2.9.3,neutral
5,11/12/2025 10:40,apk nya mempermudah bgt jadi ga kesusahan buat berpergian deh,TJ: Transjakarta,2.9.3,positive
5,11/12/2025 10:18,"pakai aplikasi Transjakarta ini, mobilitas aku jadi makin gampang, aplikasi the best lah pokoknya recommended polll",TJ: Transjakarta,2.9.3,positive
5,11/12/2025 10:12,"Aplikasinya membantu banget buat cari rute bus Transjakarta. Tampilan simpel dan gampang dipahami, jadi nggak ribet waktu mau cek halte atau jalur yang dilewati.",TJ: Transjakarta,2.9.3,positive
1,11/12/2025 9:35,makin ancur,TJ: Transjakarta,2.9.3,negative
5,11/12/2025 9:26,Transjakarta mempermudah perjalanan aku bgt mantep deh,TJ: Transjakarta,,positive
3,11/12/2025 6:17,Koneksi lokasi transum nya sudah lumayan bagus. Terus tingkatkan lagi supaya lebih bagus dan tidak terlalu menguras kuota.,TJ: Transjakarta,2.9.3,neutral
5,11/12/2025 5:54,aplikasi Transjakarta ini sangat membantu masyarakat bisa melihat jadwal bus dan jalan menuju lokasi2 selanjut nya bagus bgt rekomendasi pokoknya,TJ: Transjakarta,2.9.3,positive
2,11/12/2025 3:59,sering pembaruan kadang down,TJ: Transjakarta,2.9.3,negative
1,11/12/2025 2:16,malah ga bisa dibuka,TJ: Transjakarta,2.9.3,negative
1,11/12/2025 1:31,invalid refresh token itu maksudnya apa? kemaren kemaren lancar ko sekarang bapuk bgt,TJ: Transjakarta,2.9.3,negative
1,11/12/2025 1:20,"aplikasi error, tidak bisa beli tiket di tanggal 12 November 2025 pukul 08:20",TJ: Transjakarta,2.9.3,negative
2,11/12/2025 0:57,setelah di update malah gabisa dipake ada tulisan 'invalid refresh token' mohon untuk segera diperbaiki,TJ: Transjakarta,2.9.3,negative
1,11/12/2025 0:42,"tolong pembelian tiketnya di permudah. seperti pakai kartu bisa tap in&out dimana saja. tap in&out kalau ga sesuai sama halte yg di pesan ga bisa keluar, dan terkadang ga ada pramusapa buat bukain gerbang pintu keluarnya. INI KEK MANA APK GA BISA BERFUNGSI UDAH SEMINGGU BUFFERING TRS !",TJ: Transjakarta,2.9.3,negative
1,11/11/2025 23:57,eror lama bikin telat kerja,TJ: Transjakarta,,negative
5,11/11/2025 23:54,"Sekarang pergi kemana aja makin mudah dengan Transjakarta. Apk ini mudah di gunakan, siapa pun bisa mengoperasikannya dan halte busnya pun menyebar dengan merata.",TJ: Transjakarta,,positive
5,11/11/2025 23:41,pakai aplikasi Transjakarta memudahkan aku buat jalan jalan dan pergi pergi kelililing ibukota.pelayanannya keren banget.nyaman diperjalanan jadi ngak binggung lagi kalo mau kemana mana.seneng banget pake aplikasi ini.gak nyesel deh,TJ: Transjakarta,2.9.3,positive
1,11/11/2025 23:07,min ini aplikasinya gabisa ngapa ngapain abis di update map nya bahkan ga keluar,TJ: Transjakarta,2.9.3,negative
2,11/11/2025 13:12,sudah berapa hari map dan posisi busway cuma loading terus2an,TJ: Transjakarta,2.9.3,negative
5,11/11/2025 13:04,seneng bange ake aplikasi ini soal aku gak pusing lagi hehehe,TJ: Transjakarta,2.9.3,positive
5,11/11/2025 13:01,"aplikasi Transjakarta memudahkan untuk membeli tiket secara online dark perjalanan ke perjalanan yang di tentukan.untuk fitur di aplikasi ini juga lengkap jadi mudah di mengerti pokonya sangat membantu, pakai aplikasi Transjakarta jadi memudahkan perjalanan",TJ: Transjakarta,2.9.3,positive
5,11/11/2025 13:00,"Sebagai orang yang suka naik transum, menggunakan aplikasi Transjakarta ini jadi memudahkan untuk tau rute perjalanan dari Transjakarta",TJ: Transjakarta,2.9.3,positive
5,11/11/2025 12:59,"Transjakarta sangat membantu saya dalam merencanakan perjalanan sehari-hari! Dengan fitur rute yang akurat dan informasi waktu yang real-time, saya bisa sampai tujuan tepat waktu.",TJ: Transjakarta,2.9.3,positive
5,11/11/2025 12:59,aplikasi transjakarta sangat bagus tampilannya mudah dipahami dan sangat informatif untuk melihat rute,TJ: Transjakarta,,positive
5,11/11/2025 12:58,pake aplikasih suer enak banget memudahkan perjalanan saya jadi saya gak perlu pusing lagi,TJ: Transjakarta,2.9.3,positive
5,11/11/2025 12:58,"transjakarta sangat memudahkan kita untuk kemana"" satset",TJ: Transjakarta,2.9.3,positive
5,11/11/2025 12:56,aplikasi Transjakarta top bgt keren perjalanan menjadi mudah,TJ: Transjakarta,2.9.3,positive
1,11/11/2025 11:58,"setelah di update , malah loading terus . padahal koneksi aman",TJ: Transjakarta,2.9.3,negative
5,11/11/2025 11:25,"Kalau mau berangkat maupun pulang kerja jadi gampang, aplikasinya juga mudah digunakan",TJ: Transjakarta,,positive
1,11/11/2025 11:02,tolong di tempelkan stiker dilarang merokok mulai dari naik tangga menuju bussway atau LRT seperti arah masuk ke MRT...supaya ga ada yg merokok ..jalur sempit manusia merokok sangat membahayakan manusia yg tidak merokok...ini anda respon berarti anda cinta kesehatan bila tidak anda salah satu pembunuh berdarah dingin.petugas operation di shelter..kurang cooperative dgn pelanggan..,TJ: Transjakarta,,negative
1,11/11/2025 10:29,"ini tujuan 7C kok ga update gue cek di aplikasi masih jauh bis yah, padahal bis yah udah di halte",TJ: Transjakarta,2.9.3,negative
5,11/11/2025 9:55,"Pakai aplikasi Transjakarta jadi jauh lebih praktis! Sekarang nggak perlu bingung lagi lihat rute atau jadwal bus, semuanya ada di sini. Tampilan aplikasinya juga simple dan mudah dipahami????",TJ: Transjakarta,,positive
5,11/11/2025 9:54,"aplikasi yg bagus karna memudahkan saya dalam perjalanan untuk bekerja,krna ada jadwal setiap harinya.",TJ: Transjakarta,,positive
1,11/11/2025 7:53,"udah seminggu buffering terus ini woyy, jadi susah mantau bus ??",TJ: Transjakarta,2.9.3,negative
5,11/11/2025 5:43,"paka aplikasi transjakarta mudah bgt,dan juga bisa melihat rute perjalanan,sangat efisien",TJ: Transjakarta,2.9.3,positive
5,11/11/2025 5:28,"aplikasi nya membatu banget buat tau rute"" yang di lewati dan jadwal"" keberangkatan transjakarta buat nyampe ke tujuan dan gampang di gunakan aplikasinya",TJ: Transjakarta,2.9.3,positive
5,11/11/2025 5:26,pakai aplikasi transjateng jadi semakin mudah,TJ: Transjakarta,2.9.3,positive
5,11/11/2025 5:25,dengan menggunakan aplikasi Transjakarta sangat membantu memperlancar rute perjalanan . aplikasinya sangat informatif dan jelas ??,TJ: Transjakarta,,positive
5,11/11/2025 4:42,"pakai aplikasi transjakarta ini bener"" memudahkan buat aku yang mager naik kendaraan sendiri, apalagi rute dan informasi yang lengkap",TJ: Transjakarta,2.9.3,positive
5,11/11/2025 3:04,"aplikasinya membantu sekali untuk mempermudah kita mencari transjakarta, update tepat waktu tanpa ribet",TJ: Transjakarta,,positive
2,11/11/2025 2:19,"udah diupdate bukannya makin bagus makin akurat, malah ga kedetect busnya hadaahhh",TJ: Transjakarta,2.9.3,negative
1,11/11/2025 2:10,"aplikasinya klo di update knpa gak bisa baca GPS bus nya sih, duhhhhh, kaya gini minta kenaikan tarif?",TJ: Transjakarta,2.9.3,negative
5,11/11/2025 1:38,"aplikasi Transjakarta sangat bagus , mudah digunakan dan terpercaya, perjalanan jadi mudah Transjakarta oke punya pokoknya",TJ: Transjakarta,2.9.3,positive
5,11/11/2025 1:34,"menggunakan aplikasi ini memudahkan saya dalam perjalanan, apalagi saya yang selalu menggunakan fasilitas umum jadi aplikasi Transjakarta ini memudahkan saya",TJ: Transjakarta,2.9.3,positive
5,11/11/2025 1:31,"pakai Transjakarta murah hemat dan bisa kemana aja, gaperku takut kalau mau kemana mana. gaperku baik kendaraan pribadi. sukses terus transjakarta",TJ: Transjakarta,2.9.3,positive
5,11/11/2025 1:30,gampang dan sangat mudah banget menggunakan aplikasi Transjakarta ini perjalanan jadi lancar tanpa hambatan,TJ: Transjakarta,2.9.3,positive
1,11/11/2025 0:43,"aplikasi tidak berfungsi, tidak menampilkan peta, lokasi busnya.",TJ: Transjakarta,2.9.3,negative
2,11/11/2025 0:32,setelah pembaruan jadi lemot,TJ: Transjakarta,2.9.3,negative
2,11/11/2025 0:29,"updatetan terbaru map nya nga berfungsi, Apaan Coba tiket buss open top tour, tidak pernah ada yah, padahal baru buka untuk Seminggu kedepan ga ada Mulu, dibeli calo apa gimana?",TJ: Transjakarta,2.9.3,negative
5,11/10/2025 23:20,aplikasi yang sangat membantuu dan mempermudah pengguna,TJ: Transjakarta,2.9.3,positive
1,11/10/2025 22:26,makin di update bukannya makin bagus malah jelek. data busnya kalo dulu langsung muncul sekarang data busnya loadingnya lama banget jadi susah tau,TJ: Transjakarta,2.9.3,negative
5,11/10/2025 13:55,Aplikasinya keren banget! Sekarang naik Transjakarta jadi jauh lebih praktis,TJ: Transjakarta,2.9.3,positive
3,11/10/2025 12:37,oke,TJ: Transjakarta,,positive
5,11/10/2025 12:20,pake aplikasi ini sangat membantu Q banget jadwal berangkat dan rute nya udah komplit jadi gak bikin bingung lagi naik transjakarta ini,TJ: Transjakarta,2.9.3,positive
5,11/10/2025 12:17,"aplikasi yang sangat memudahkan transportasi di jakarta,administrasi yang baik dan sopan",TJ: Transjakarta,2.9.3,positive
5,11/10/2025 11:49,"Aplikasi Transjakarta bener² berguna bangett, fitur² nya lengkap. kayak cek rute,jadwal,posisi bus dan navigasi yg gampang. Info² halte nya lengkap jadi bikin lebih mudah dan nggak bikin pusingg.",TJ: Transjakarta,2.9.3,positive
5,11/10/2025 11:46,Saya telah menggunakan aplikasi TransJakarta selama beberapa bulan dan saya sangat senang dengan pengalaman saya. Fitur-fitur yang tersedia sangat membantu dan membuat perjalanan saya lebih lancar,TJ: Transjakarta,2.9.3,positive
1,11/10/2025 9:05,Abis update gk bisa cek gps,TJ: Transjakarta,,negative
5,11/10/2025 8:53,"Saya sangat puas dengan aplikasi TransJakarta! Fitur notifikasi yang tersedia membuat saya selalu tahu kapan bus akan tiba, sehingga saya bisa mengatur waktu dengan lebih baik",TJ: Transjakarta,,positive
5,11/10/2025 8:47,"Aplikasi TransJakarta sangat membantu saya dalam perjalanan sehari-hari! Pelayanan yang cepat dan akurat, serta fitur yang lengkap membuat saya tidak perlu khawatir lagi tentang transportasi. Sangat recomended untuk warga Jakarta! ????",TJ: Transjakarta,2.9.3,positive
1,11/10/2025 8:29,makin jelek pas di update lemot.,TJ: Transjakarta,,negative
5,11/10/2025 6:33,sekarang udah bagus apps nya... cuma yg jadi kendala klo misalkan kita mau tap-in kadang sensor dimesin tap-in nya suka lama ngebacanya... itu aja sie kelemahannya...,TJ: Transjakarta,1.4,neutral
5,11/10/2025 5:43,aplikasi transjakarta ini sangat memudahkan kita kalau baru pergi pergi gak bingung lagi rute dan busnya,TJ: Transjakarta,2.9.3,positive
1,11/10/2025 5:22,"ini abis di update kok gak ada data bus ya, coba di hp lain juga sama",TJ: Transjakarta,2.9.3,negative
5,11/10/2025 4:54,"aplikasi yg sangat recommended, fitur nya sangat mudah dipahami.",TJ: Transjakarta,,positive
5,11/10/2025 4:53,pakai aplikasi transjakarta jadi memudahkan perjalanan dengan fitur fitur nya yang jelas dan mudah di akses,TJ: Transjakarta,2.9.3,positive
5,11/10/2025 4:52,"Aplikasinya ringan dan jarang error, cocok banget buat pengguna yang tiap hari ngandelin Transjakarta buat kerja atau kuliah",TJ: Transjakarta,,positive
5,11/10/2025 4:50,"pakai Transjakarta ini buat perjalanan jadi lebih gampang, Bus nya bersih dan fasilitas nya juga memadai",TJ: Transjakarta,2.9.3,positive
5,11/10/2025 2:37,"aplikasi trans jakarta sangat membantu mempermudah perjalanan juga,tarif pembayaran juga murah.enak si pake aplikasi ini jadi mudah kemana mana dan tau halte terdekat yang ada di sekitar, membantu untuk pekerja buanget",TJ: Transjakarta,,positive
5,11/10/2025 2:30,"Aplikasi Transjakarta terbaru adalah perubahan besar (game-changer) dalam pengalaman menggunakan transportasi publik di Jakarta! Sebagai pengguna setia Transjakarta, saya merasa aplikasi ini benar-benar didesain untuk memudahkan perjalanan harian. Ini adalah aplikasi yang wajib dimiliki bagi setiap warga Jakarta maupun pendatang.",TJ: Transjakarta,2.9.3,positive
5,11/10/2025 2:29,"mempermudah saya utk melakukan sebuah perjalanan,dan dapat mengetahui estimasi waktu kita utk menuju suatu tempat yg kita tuju",TJ: Transjakarta,2.9.3,positive
5,11/10/2025 2:26,"apk ini memudahkan si buat tau bis sampai mana dan jam lewatnya, membantu banget buat yang ingin naik bis trans ini, terjangkau juga bagus deh",TJ: Transjakarta,2.9.3,positive
5,11/10/2025 2:23,"Aplikasinya sangat membantu untuk mengetahui rute dan jadwal bus Transjakarta. Tampilan simpel, mudah digunakan, dan informasinya cukup akurat. Cocok buat yang sering bepergian di Jakarta. Semoga ke depan makin stabil dan cepat pembaruannya.",TJ: Transjakarta,2.9.3,positive
5,11/10/2025 2:21,"Aplikasi Transjakarta sangat membantu banget buat pengguna transportasi umum di Jakarta. Pakai aplikasi Transjakarta jadi memudahkan perjalanan, terutama buat saya yang sering pindah-pindah rute. Bisa lihat posisi bus secara real-time dan estimasi kedatangannya juga cukup akurat. Semoga ke depannya makin stabil dan cepat saat diakses",TJ: Transjakarta,2.9.3,positive
5,11/10/2025 2:21,"suka banget pake aplikasi Transjakarta ini, semua informasi nya lengkap ga perlu bingung"" lagi kalo mau bepergian",TJ: Transjakarta,2.9.3,positive
1,11/10/2025 0:39,"kenapa setelah di update malah ga keliatan TJ udah dimana, harus di klik dulu halte & rute baru muncul TJnya. anehhh",TJ: Transjakarta,,negative
1,11/10/2025 0:17,"tambahin fitur penilaian buat supir biar ga sesuka hati, terutama saat udah nunggu 1 jam mobilnya ga nyampe""",TJ: Transjakarta,2.9.3,negative
2,11/9/2025 22:07,"Sebelumnya untuk tj T11 & T12 bisa dilihat perjalanannya live sudah sampai mana, saat ini sudah tidak bisa terlihat, sehingga tidak tahu apakah sudah jalan atau belum dan sudah sampai mana bus tersebut berada.",TJ: Transjakarta,2.9.3,negative
2,11/9/2025 19:09,"Setelah update, loading map terus terusan tidak selesai. Lokasi map awal ada di daerah tenlis. Ini hp saya aja atau gmana? Sebelumnya aplikasi membantu, sekarang jadi aplikasi buntu.",TJ: Transjakarta,2.9.3,negative
5,11/9/2025 13:27,pakai aplikasi trans Jakarta memudahkan mengetahui rute yg diperlukan dan bis yg dipakai untuk sampai ke tempat tujuan. bagus aplikasi nya memudahkan sekali,TJ: Transjakarta,2.9.3,positive
5,11/9/2025 12:32,catatan terpenting bagi anak ²,TJ: Transjakarta,2.1.10,positive
5,11/9/2025 12:00,Ok,TJ: Transjakarta,2.9.1,positive
5,11/9/2025 10:17,Aplikasi transjakarta tampilannya sangat user friendly jadi mudah dipahami dan mudah digunakan. Apk transjakarta sangat memudahkan kita disaat akan berpergian khususnya di kota jakarta. Pembelian tiket digitalnya sangat mudah dan cepat. Fiturnya juga lengkap seperti ada rute dan jadwal serta sistem pelacakan bus sehingga kita tidak perlu menunggu lama di halte dan kita juga bisa tahu kapan waktu tibanya. Informasi terkait bus nya sangat lengkap dan akurat.,TJ: Transjakarta,2.9.3,positive
3,11/9/2025 4:07,rute 3H kok tulisannya St pesing - Kota? kan harusnya Damai - Kota,TJ: Transjakarta,,neutral
2,11/9/2025 4:02,"disuruh update mulu setiap buka apk nya, padahal baru update 3hari yg lalu udah disuruh update lagi. buset kata gw mah",TJ: Transjakarta,2.9.3,negative
5,11/9/2025 2:18,"pakai aplikasi transjakarta jadi memudahkan perjalanan, sangat membantu sekali aplikasi transjakarta ini, mudah dipakai dan cepat.",TJ: Transjakarta,2.9.3,positive
5,11/9/2025 2:16,Lemot,TJ: Transjakarta,2.9.3,positive
5,11/9/2025 2:11,"Transjakarta adalah contoh sempurna bagaimana teknologi dapat meningkatkan kualitas transportasi publik. Aplikasi ini menghilangkan ketidakpastian dalam perjalanan, membuat pengguna merasa lebih tenang dan terkontrol. Ini adalah lompatan besar dalam pelayanan publik Jakarta.",TJ: Transjakarta,2.9.3,positive
5,11/9/2025 2:09,pakai aplikasi Transjakarta jadi memudahkan perjalanan saya,TJ: Transjakarta,2.9.3,positive
5,11/9/2025 2:09,"Aplikasi transjakarta sangat berguna untuk mencari rute tujuan, sangat mudah di mengerti untuk pengguna baru",TJ: Transjakarta,2.9.3,positive
5,11/9/2025 2:06,"aplikasi transjakarta sangat membantu, kita bisa tau posisi bus dan halte terdekat, semoga dapat ditingkatkan terus aplikasinya",TJ: Transjakarta,,positive
5,11/9/2025 2:06,"Aplikasi TransJakarta adalah aplikasi yang sangat membantu saya dalam menggunakan layanan transportasi publik di Jakarta! Dengan fitur yang lengkap dan mudah digunakan, saya bisa dengan mudah merencanakan perjalanan, membeli tiket, dan mengetahui jadwal keberangkatan bus, sangat praktis dan efisien!",TJ: Transjakarta,,positive
5,11/9/2025 2:03,"Aplikasi ini sangat bagus, akurat dan real time tracking posisi busway, bisa liat jadwal dan tarifnya juga",TJ: Transjakarta,,positive
5,11/9/2025 2:02,Aplikasi sangat membantu sekali karna kita bisa melihat lokasi dimana bus berhenti jadi tidak perlu ke terminal,TJ: Transjakarta,,positive
5,11/9/2025 2:02,"semenjak pake aplikasi transjakarta aku jadi mudah akses untuk perjalanan, memudahkan banget, apk nya juga sat set jadi pas lagi in rush terbantu banget pokoknya",TJ: Transjakarta,,positive
5,11/9/2025 2:01,"akhirnya, rekomend buat yang sering naik tj gas poll",TJ: Transjakarta,,positive
5,11/9/2025 2:01,"Gampang Cari Rute, Kamu bisa rencana perjalanan mau dari mana ke mana, nanti dikasih tahu rute bus TJ yang paling pas. Enggak bakal nyasar lagi!",TJ: Transjakarta,2.9.3,positive
